CLS01047,171,60.5,15.5,0.1300241354966764
CLS00762,196,112,105,0.2840603021870134
CLS01128,299,29,37,0.532629606498739
CLS01803,291,24,15,0.1871530667213948
CLS00851,71,17,4,0.1295006474749423
CLS00442,186,16,3,0.08440902966241791
CLS00756,171,15,57,1.829532497945327
CLS01761,93,7,4,0.1937619820825849
CLS01433,347,508.5,102.5,0.09316774043609616
CLS01299,178,7,8,0.499184224212315
CLS00459,521,238,71,0.1468989420473135
CLS01555,71,13.3333333333333,13.6666666666667,0.3297069404664124
CLS01506,186,45,13,0.1298417729974522
CLS00243,737,291,61,0.09591357245136294
CLS01291,213,43,11,0.1105614189458526
CLS00141,271,39.6666666666667,34.3333333333333,0.2774672299350495
CLS01397,330,90,76,0.3937407569966774
CLS00258,86,1,2,0.6447065941402724
CLS01447,294,30,12,0.1781764024452194
CLS00973,183,3,9,1.358053250960985
CLS01611,242,86,31,0.1099436907545739
CLS01094,1180,1440,425,0.1328689528263798
CLS01076,556,71,40,0.293795861586547
CLS01394,209,32.5,74.5,0.6506617458038574
CLS00003,234,50.5,14.5,0.1346299160801506
CLS00111,256,52,26,0.2737374003114145
CLS00517,264,25,17,0.3635679356411438
CLS01312,364,113,39,0.1535419410010546
CLS00663,275,37.4166666666667,77.5833333333333,0.5644176949077521
CLS00754,269,74,37,0.1845167868716332
CLS00493,178,62.3333333333333,138.666666666667,0.6771158272082443
CLS00901,312,92,29,0.1182924307750405
CLS00687,218,48,18,0.1276856647582723
CLS01023,567,49,62,0.6056379994473207
CLS01771,153,90.5,46.5,0.1942467566141439
CLS00751,227,113.5,27.5,0.09180677611580666
CLS00300,267,14,17,0.573166134460981
CLS00899,192,35,30,0.2659240289078947
CLS01092,542,214,62,0.1268811592006198
CLS00130,515,271,84,0.1514977526214979
CLS01782,307,16,31,0.867723653453464
CLS00427,324,28,20,0.2931670443692607
CLS00502,349,186.5,61.5,0.1641006203113019
CLS01815,232,84,19,0.1215465130859835
CLS00609,251,57,20,0.1931760083982873
CLS00434,140,15,10,0.3593590287163103
CLS01530,153,41.5,27.5,0.2812704213859131
CLS01139,124,96,35,0.1750853421312191
CLS01720,257,82.5,54.5,0.2314524288174261
CLS00961,288,24,21,0.4025622634891567
CLS01696,436,55,27,0.249458893556821
CLS00618,302,83,51,0.2388824062745404
CLS01631,541,91.5,49.5,0.2757445230617611
CLS00995,286,72,17,0.09430071988158607
CLS00874,299,38,19,0.2722925406866728
CLS00358,160,150,11,0.03664653208315894
CLS00077,422,50.5,44.5,0.3100014694319135
CLS00245,168,111.166666666667,101.833333333333,0.3225559148900907
CLS00992,114,11,4,0.1456619060200625
CLS00501,243,70,23,0.1537244995500297
CLS00835,153,16,7,0.2880663815272859
CLS00145,313,102,91,0.4230051325169577
CLS00043,259,31.5,12.5,0.17432380407047
CLS00703,82,3.5,17.5,1.821193057510361
CLS01213,267,38,11,0.177759343919418
CLS01565,219,86.5,64.5,0.3346738462669981
CLS00221,155,27,10,0.1132519923552151
CLS01114,296,58,25,0.2278476795205041
CLS00757,242,9,18,0.8569455807526691
CLS00979,213,34,7,0.1070394770617382
CLS01179,439,29,27,0.47173804565272
CLS01346,128,16,7,0.2616659922442482
CLS01296,468,38,10,0.1241427808612818
CLS00682,386,45,32,0.2902228228674461
CLS01252,311,92,58,0.2708109053461457
CLS00406,100,19,5,0.1290095509470038
CLS01554,202,7,3,0.2020816980543892
CLS00234,189,66,34,0.2036381644796272
CLS01328,447,182,22,0.0560022117506051
CLS00302,617,225,44,0.1051227872597943
CLS00774,41,2.5,11.5,0.9825640608429015
CLS01061,424,149,44,0.1577003908640949
CLS00530,131,23,21,0.35780589835914
CLS01466,436,257,16,0.0337599438404816
CLS01134,125,52,25,0.2324848909796347
CLS01268,215,18,10,0.2965666946970562
CLS01373,260,141,36,0.1578703801255849
CLS01236,69,23.5,10.5,0.1805055680064376
CLS01058,212,16,3,0.1109486686339092
CLS00107,889,111,82,0.3275744255020884
CLS01388,265,169.5,70.5,0.1737378269971247
CLS01283,398,32,0,0
CLS01303,144,20,24,0.6286583036587555
CLS01352,325,86,34,0.1844221603640115
CLS01705,264,27,9,0.2000101957387949
CLS00569,553,200,34,0.07384234277458578
CLS01729,365,457,408,0.3308247618661117
CLS01038,320,79,13,0.07823029324265383
CLS01320,311,52,22,0.1838084124838756
CLS00317,444,115,44,0.2118161756983735
CLS00823,271,164,34,0.09149986983021539
CLS01218,257,49,27,0.2772426512120613
CLS00765,129,32,16,0.2313698151806139
CLS01649,311,62,50,0.2594495149251516
CLS00848,245,74,6,0.04754558577316336
CLS01691,1225,182,38,0.1119957313078506
CLS01456,343,54,17,0.1841419386866768
CLS01766,138,6,9,0.8890498936200245
CLS01013,1100,547,290,0.2414902416885203
CLS01787,218,51.3333333333333,66.6666666666667,0.4743439488689195
CLS00231,954,860,132,0.08339783168641954
CLS00355,750,1930.66666666667,721.333333333333,0.1222123900908141
CLS01477,307,57.9166666666667,58.0833333333333,0.4454441403742738
CLS00773,647,62,41,0.3919274648137021
CLS00387,481,320,31,0.04911508607926549
CLS00917,279,126.75,102.25,0.2810783152834818
CLS01575,333,17,4,0.06305782547285266
CLS01095,232,44,17,0.1802513052896429
CLS00967,445,31.5,34.5,0.4837029537993677
CLS01639,308,8,5,0.2294963021312889
CLS01126,180,13,24,0.8412239710624011
CLS00993,97,13,2,0.08144624287174276
CLS01482,424,172.833333333333,70.1666666666667,0.1834081252488408
CLS00058,540,83,19,0.08446636458805837
CLS00187,80,23,11,0.2560260758086598
CLS01672,202,34.5,33.5,0.3818620867505297
CLS01196,390,55,62,0.478950962860408
CLS01625,246,70.5,46.5,0.3170281722291415
CLS00850,295,54,25,0.276858792706605
CLS00831,291,62.5,22.5,0.1722719001759673
CLS01399,357,102,70,0.3043324672008197
CLS00496,607,137,29,0.1034564738101054
CLS01670,471,82.5,21,0.1136815373195278
CLS00046,272,32,21,0.2345299055872778
CLS00080,652,35,39,0.3638332305970827
CLS00627,620,71,18,0.1303947794018896
CLS01788,426,44,38,0.3696730470756101
CLS00056,492,12,15,0.4041699635831977
CLS00631,213,50,22,0.2399254751989227
CLS00960,346,24.1666666666667,49.8333333333333,0.7696823001668027
CLS01276,682,163,85,0.2344137520590872
CLS01786,392,107.666666666667,109.333333333333,0.3654363930285809
CLS01362,225,78,38,0.226200995157912
CLS00435,455,81,16,0.07631255066676532
CLS01423,294,89.8333333333333,75.1666666666667,0.2783578794649571
CLS01083,169,85.8333333333333,86.1666666666667,0.3404680488519353
CLS01233,274,100,19,0.09454931803349968
CLS01780,605,244.5,122.5,0.2054767568686241
CLS00582,446,32,21,0.2886153985306681
CLS00235,88,19,1,0.03569375780373722
CLS00269,436,22,6,0.1308163163208841
CLS01338,136,13,20,0.7311958672632913
CLS01180,245,18,13,0.2959779565051529
CLS00192,145,115.5,63.5,0.244603389411435
CLS01123,344,27,14,0.2674334444328162
CLS01099,56,13.1666666666667,10.8333333333333,0.3099079006322773
CLS01177,312,31,16,0.2506007097029717
CLS01209,423,187,82,0.1955235682790423
CLS00451,566,62,36,0.2803509758677415
CLS01828,280,25,3,0.06471535651598552
CLS00395,336,228,102,0.1860557959018825
CLS00207,284,81.5,32.5,0.2058972204043164
CLS01820,92,4,5,0.5987549786875693
CLS01042,564,742.25,266.75,0.1016330887401667
CLS01804,287,28,12,0.1724497303342405
CLS00386,483,322.416666666667,197.583333333333,0.2537653766926098
CLS01263,118,13,5,0.2058413197810548
CLS00732,246,20,4,0.1056013989440574
CLS00633,352,129,39,0.1428579893372926
CLS00453,340,18,22,0.6657685304543255
CLS01111,347,32,18,0.2379554025637829
CLS01764,328,97.5,50.5,0.2519340765277198
CLS00570,259,179,59,0.1527186435993024
CLS00266,164,5,3,0.262888629881859
CLS01617,365,31,34,0.4481213825533619
CLS01810,338,77,35,0.1861385363289666
CLS01602,500,196.833333333333,146.166666666667,0.370334328415949
CLS00286,326,41,18,0.1456407682576112
CLS01643,485,33,57,0.7907507363177605
CLS01493,208,36,11,0.1763845117737391
CLS01024,347,34,24,0.2923222345585099
CLS00725,88,23,16,0.2726765872694523
CLS01131,439,113,40,0.1695979352675265
CLS01432,457,977.5,321.5,0.1454721423463391
CLS01817,821,88,73,0.3745715037982418
CLS01053,147,11.6666666666667,13.3333333333333,0.5307468676988283
CLS01723,404,86.5,20.5,0.09718558732250272
CLS00907,364,272.833333333333,134.166666666667,0.1500248148218862
CLS01142,311,123,45,0.1375995220711244
CLS01759,221,6,21,1.470503788229494
CLS00741,575,43,36,0.3391225894533508
CLS00448,62,1,1,0.3532910731219827
CLS00226,187,83.8333333333333,62.1666666666667,0.331203551519055
CLS01695,64,14.5,11.5,0.4083005352951129
CLS01633,236,21.5,18.5,0.2801724160106294
CLS00872,165,4,10,1.332668769379013
CLS01129,187,14,21,0.5308402780649079
CLS00994,305,61,13,0.07221990283064636
CLS01137,115,19,3,0.1185049798891298
CLS00483,549,108.666666666667,142.333333333333,0.4440624230052911
CLS00694,396,31,24,0.3730199074592662
CLS01814,376,133,50,0.1745303452984718
CLS00290,812,95,37,0.128136321506975
CLS01669,238,36,10,0.1615717589634896
CLS01032,248,43,19,0.2091485075085868
CLS00305,351,206.5,75.5,0.1378413814127802
CLS00054,122,5,8,0.657510766401382
CLS00462,281,44,12,0.119951827820851
CLS01224,381,109.5,37.5,0.1803934472226051
CLS01121,1058,228,69,0.1605058821250199
CLS00359,494,527,108,0.1017726136378517
CLS00981,115,4,8,1.325620286653445
CLS00896,598,44,39,0.3981565640215368
CLS00991,104,6,8,0.5634642878450595
CLS00988,324,50,10,0.08164892131738904
CLS01612,254,26,31,0.7629220133314776
CLS01379,383,110.5,58,0.225889685872286
CLS01204,279,177,23,0.0596397848859825
CLS01229,64,0,2,361.3916067410851
CLS00776,852,101,59,0.3092143460407065
CLS01339,263,15,32,0.8368781940212991
CLS01030,222,49,22,0.191586078569175
CLS00910,193,26,8,0.1940774358767139
CLS01357,56,39,13,0.1470873533326551
CLS00323,473,702.5,145.5,0.07992776943036632
CLS01369,524,105.5,32.5,0.1699349860268816
CLS00812,335,41,58,0.6531690809489431
CLS00667,591,53,12,0.1544819895922186
CLS01807,216,26,18,0.2633080054162478
CLS00023,810,387,100,0.1283953269809171
CLS01104,345,147.5,142.5,0.3672384951801406
CLS01690,138,6.25,16.75,0.9908308314572629
CLS01228,316,37,11,0.1529418057893488
CLS00157,203,27,3,0.01705880835154559
CLS01294,337,17,22,0.5650005986407257
CLS01110,695,183,54,0.1468806634182482
CLS01816,303,31.25,45.75,0.5544706591979969
CLS01735,194,11,4,0.1614347831427164
CLS01721,339,20.1666666666667,87.8333333333333,1.613851767352274
CLS00733,444,32,16,0.2106815917247907
CLS00392,292,155.5,60.5,0.164430663958664
CLS01340,898,138,53,0.189401055910698
CLS01208,255,67.3333333333333,37.6666666666667,0.2402798674033452
CLS00475,276,69.25,37.75,0.2516181845512787
CLS00432,411,29,8,0.1453374194439346
CLS00958,409,70,23,0.1519629333564956
CLS00640,210,27,20,0.3013682543749381
CLS01774,117,65,98,0.46581186271596
CLS00780,307,16,14,0.2846050794252691
CLS00722,106,5,9,0.7282935630213314
CLS01173,166,6,5,0.2949814433730417
CLS01768,317,164.5,85.5,0.2573436212436441
CLS00959,898,125,53,0.1982536231744493
CLS01502,103,12,2,0.09413222908603487
CLS00031,450,85,20,0.0984708765324776
CLS00666,750,226.833333333333,151.166666666667,0.2769250144734903
CLS01401,282,97,50,0.2519480978091918
CLS00847,456,285.5,50.5,0.07752439724128708
CLS00224,398,32,33,0.4665532716713316
CLS00062,263,67,90,0.4809143233610105
CLS01842,113,16,2,0.07479930507813386
CLS00766,352,52,34,0.2973330215611913
CLS00750,290,151.5,103.5,0.2802938931796938
CLS01604,335,297.5,68.5,0.116869400350304
CLS00210,230,40.5,16.5,0.2097170459538444
CLS00923,324,139.5,54.5,0.1948161742496337
CLS00976,770,125.5,79.5,0.3243200697628617
CLS01315,549,123.666666666667,56.3333333333333,0.2011095432523568
CLS00214,428,199.5,96.5,0.2600776608472612
CLS00884,237,21,21,0.4718183112455157
CLS00836,295,49,25,0.2639404965752841
CLS01140,88,57,17,0.126670205583496
CLS01052,555,65,50,0.343426738017346
CLS01349,540,37.5,14.5,0.1589116210391234
CLS01665,120,11,29,1.101109621285969
CLS01454,367,87.5,56.5,0.30270767858053
CLS00832,269,55.5,31.5,0.1969627003124992
CLS01019,270,25,26,0.5525392449172484
CLS00677,185,40,8,0.1003051395405852
CLS00471,291,18,9,0.2604841734500316
CLS00888,280,30,18,0.2930268983450565
CLS01145,448,196,58,0.1254625147552459
CLS00877,399,82.1666666666667,57.8333333333333,0.2844268172097799
CLS01767,396,50,34,0.2888492989147888
CLS00844,292,226.5,57.5,0.1136344273399425
CLS01270,297,112,19,0.05292982143992486
CLS00900,463,117,51,0.1689132022956801
CLS00542,169,15,21,0.4716461754107033
CLS01119,267,25,26,0.3617300093063842
CLS00816,238,30,56,0.8447079763615741
CLS00063,441,73.75,113.25,0.5309462573716932
CLS01272,307,32,25,0.3159519955745485
CLS00752,403,106,23,0.08770284414871611
CLS01805,271,35,6,0.07531983915777241
CLS00441,129,3,9,0.8642819293493306
CLS00357,704,1612.16666666667,333.833333333333,0.08966195114494876
CLS01344,255,79,33,0.1795379176312531
CLS01573,188,18,17,0.4427477638030675
CLS00717,448,112,48,0.1994738886138966
CLS01778,352,104,20,0.09770607994504751
CLS00482,535,120,23,0.09742763092444495
CLS01641,659,20,17,0.3613076814828629
CLS01428,419,83,21,0.1030447479771225
CLS01727,346,20,8,0.2012236832257111
CLS00257,68,4,1,0.1198352789486985
CLS00446,514,221,51,0.1189356302899744
CLS00911,358,114.5,30.5,0.1005348069110503
CLS01443,442,75,21,0.1265781217995678
CLS00291,222,30,21,0.2558525120910781
CLS00268,146,0,1,3642.609748397404
CLS01737,731,110,64,0.2799024114324037
CLS00707,182,9,9,0.5727503431011399
CLS01295,139,23,3,0.1000691232213967
CLS00822,100,29,6,0.1128386289648777
CLS00606,236,10,15,0.8060365980502802
CLS01029,154,32,18,0.2570204224923045
CLS01418,230,69,8,0.07700680154934386
CLS00042,346,52,18,0.1517891919210643
CLS01351,303,138,27,0.08621374698135539
CLS01141,147,40,16,0.2946326997824741
CLS01683,172,22,21,0.4320685480626609
CLS01802,443,39,18,0.1832297151862318
CLS01845,286,35.5,28.5,0.298413924000475
CLS00322,270,254,65,0.1166123212367536
CLS01589,243,97,37,0.1818712259181065
CLS01457,343,26,17,0.2966730063698092
CLS00834,302,40,13,0.163001713595644
CLS01412,282,49,6,0.06343834214871655
CLS00639,233,72.5,43.5,0.2410628078832025
CLS00549,205,42,13,0.1455366532802254
CLS01389,225,122,62,0.2258991568025364
CLS00452,158,26,10,0.1503200500079507
CLS01087,319,171.916666666667,160.083333333333,0.3261498900278184
CLS01489,437,156,90,0.2785316008864634
CLS00787,277,26,10,0.2321722194085407
CLS01075,391,105.5,49.5,0.1829440900138895
CLS01638,355,34,24,0.3119180208930989
CLS00219,173,44,32,0.3106937712468352
CLS01497,258,93,43,0.1926897725864629
CLS01304,160,37,14,0.1767109346290038
CLS01434,198,508,32,0.0186418266507361
CLS00277,463,146,58,0.1716421992005563
CLS00055,365,25,31,0.4004871853113471
CLS01194,284,54,35,0.2950948384048349
CLS00789,408,149,53,0.143349693464426
CLS01261,247,55,22,0.1810073542772547
CLS01356,411,528,116,0.08482765293232011
CLS00971,52,3,2,0.2180067699601985
CLS00723,274,59.5833333333333,104.416666666667,0.6317549577906486
CLS00791,478,125,23,0.06545399640104282
CLS00965,120,13,3,0.120947956410202
CLS01138,109,63,21,0.1303847092689029
CLS00024,173,9,18,0.9066961014569561
CLS01719,186,88.5,27.5,0.193709971679324
CLS00885,313,19,13,0.3425733267849827
CLS01012,434,42,6,0.09543923062331497
CLS01089,246,12,8,0.2624852429933827
CLS00324,237,636.583333333333,345.416666666667,0.1808712428634753
CLS01569,407,266,36,0.07706280151920815
CLS01660,99,36,9,0.1833729268891358
CLS01230,240,24,13,0.284161581002513
CLS01831,313,45,11,0.1173201033833455
CLS00193,344,283,54,0.09135989201892654
CLS00005,425,65,80,0.4516815193418796
CLS00256,137,1,1,0.1632797774290697
CLS00275,128,6,2,0.1512929840886831
CLS01046,309,64,37,0.2402721599488477
CLS01703,92,25,6,0.113324093361679
CLS01712,292,153,42,0.1521604533695037
CLS01494,537,64.6666666666667,27.3333333333333,0.1880534357122179
CLS00625,126,7,10,0.6123495126829342
CLS00825,257,104.25,80.75,0.2892684120381322
CLS00457,79,13.8333333333333,35.1666666666667,0.847527951790472
CLS00476,167,20,10,0.2517693780938295
CLS00425,261,22,10,0.2180973582610698
CLS00500,136,9,10,0.5027388541347055
CLS00321,339,59.5,39.5,0.3217364438358141
CLS00891,181,14,16,0.528586183184917
CLS00711,79,2,6,1.092470502260894
CLS01730,245,293,111,0.1485107607058401
CLS00223,211,15,17,0.3722451988004581
CLS01050,628,201,36,0.07884813607584076
CLS00557,459,68,21,0.2251139966785903
CLS00842,296,114,45,0.1939710904212794
CLS01115,289,33,30,0.3240455431902324
CLS00284,258,14,6,0.2114814315168307
CLS00526,60,29.3333333333333,35.6666666666667,0.3688089128379937
CLS00985,223,10,12,0.7961202862820183
CLS00084,442,58,17,0.1308636892696563
CLS01713,290,89,31,0.1805257458201465
CLS01452,338,182.75,136.25,0.3014236409279378
CLS01298,510,32,31,0.4230683689720747
CLS01757,234,27,29,0.4184956191687187
CLS00710,114,8,16,0.9174566794403793
CLS00692,271,75.5,45.5,0.3207394598028747
CLS00109,336,141.5,80.5,0.2400037184714125
CLS01090,503,218,76,0.1495341128101253
CLS00044,395,107,58,0.1441919716129255
CLS01258,242,59,26,0.2207464459054583
CLS01393,90,9,0,0
CLS00616,325,145,35,0.1260232426223057
CLS00150,221,13,8,0.2985822745511161
CLS00035,224,20,27,0.5769725953928141
CLS01483,398,152,23,0.08531094782682537
CLS00030,88,8,3,0.2214048444139471
CLS00066,397,18,10,0.2013744773121144
CLS01726,320,29,29,0.4130758567542686
CLS00797,770,118,72,0.2697903306912254
CLS01225,129,8,11,0.5734538107819352
CLS01056,70,7,2,0.1006401046664106
CLS01453,671,202,98,0.239037403633858
CLS00740,648,166.5,37.5,0.1265228887843237
CLS00558,220,72,14,0.1076342584803144
CLS01736,58,1,2,0.7362917395771097
CLS00388,229,134.5,56.5,0.1884288728380255
CLS01692,1216,191,39,0.1067520366251016
CLS01488,246,39,18,0.221490229043614
CLS01848,676,112,65,0.2164495684528207
CLS00272,121,5,3,0.4311170384795693
CLS00745,76,2,1,0.3863289219125753
CLS01626,153,26,13,0.2088907932429099
CLS01435,681,1488.66666666667,438.333333333333,0.1105333894885848
CLS00002,268,56.5,10.5,0.06567661139980455
CLS00813,501,33,18,0.2393448568651566
CLS01103,89,17,20,0.5866948691093949
CLS01297,292,24,10,0.1875377046144335
CLS00279,466,82.3333333333333,175.666666666667,0.7086989167604684
CLS01374,360,130,37,0.1538285721085247
CLS01468,298,250.75,88.25,0.1354604384325717
CLS00250,207,46.75,22.25,0.186513669948609
CLS00883,612,55,58,0.5662027921159355
CLS01785,146,22.6666666666667,37.3333333333333,0.5863459200009394
CLS00327,186,196,37,0.07647532360601159
CLS00579,466,338,78,0.1315499536214221
CLS00604,713,244,79,0.1597220815407246
CLS01652,177,14,3,0.1160345128587267
CLS00989,99,12,6,0.1655146692486081
CLS00691,726,195.5,72.5,0.1461921269922544
CLS01568,258,78,60,0.3580277386437057
CLS00498,384,52,32,0.3256627078751109
CLS01659,105,60,21,0.1740448976348552
CLS01731,294,383.666666666667,187.333333333333,0.1949096080738415
CLS01801,235,20,9,0.1939079638355923
CLS00259,122,6,3,0.3609669888128579
CLS00426,144,6,3,0.2679046867844665
CLS00112,330,148.5,42.5,0.1431013069596065
CLS00974,425,46,15,0.1463171849279441
CLS00696,345,30,24,0.486296198578161
CLS00022,217,86.6666666666667,43.3333333333333,0.1126439303064648
CLS00216,156,25,14,0.2842305256714799
CLS00688,329,88,15,0.0806010404307763
CLS01844,310,104.5,67.5,0.1856579904913626
CLS01079,187,67.5,11.5,0.0572410606946328
CLS01624,244,79,21,0.1273480063405505
CLS00057,341,11,12,0.3377099448016329
CLS00085,155,16.5,9.5,0.2426037958412061
CLS01025,330,40.9166666666667,49.0833333333333,0.4450977373940994
CLS00108,145,36,22,0.2607366039004732
CLS01425,87,22,9,0.1990868249471485
CLS00307,137,11,2,0.08416359845808055
CLS01122,359,27,11,0.1866287248752893
CLS00186,559,298,33,0.05943529524690191
CLS00238,418,279.5,162.5,0.2622998329233149
CLS00420,182,31,15,0.2589346830376315
CLS00162,354,132.833333333333,31.1666666666667,0.1466229390110791
CLS01018,290,56,29,0.22096367115011
CLS00915,199,181.083333333333,59.9166666666667,0.1419268613820066
CLS01221,205,50,31,0.260951809049788
CLS01679,456,175.333333333333,100.666666666667,0.2400533803380954
CLS01770,148,93.3333333333333,90.6666666666667,0.4343936659715964
CLS00405,301,149.5,88.5,0.2772074605106608
CLS01851,49,3,0,0
CLS00585,141,21,6,0.09575678830382664
CLS00310,1463,595.75,178,0.1318121681604323
CLS00656,186,12,11,0.5257094751499394
CLS00684,318,60,29,0.1881385487145751
CLS00059,853,97.5,113.5,0.4136185457364101
CLS01364,176,43.5,10.5,0.08759459514606853
CLS00839,420,139,62,0.1965517892055118
CLS00704,90,4,1,0.1149703073427827
CLS00261,180,14,7,0.2296686526944043
CLS00229,234,100.5,31.5,0.1326563370407535
CLS01501,209,84,30,0.1673455407527174
CLS01384,70,10,7,0.2900507575754965
CLS00319,267,36,10,0.1369509359881219
CLS01821,282,37,27,0.3983550769175317
CLS01082,156,235.25,140.75,0.1916761192513501
CLS01187,282,105,59,0.2353948992390603
CLS00695,311,19,12,0.4217742227057215
CLS00356,334,707.166666666667,155.833333333333,0.08037636146504908
CLS01500,197,90,68,0.4093625977520706
CLS00381,733,1651.91666666667,714.083333333333,0.150365291740762
CLS01359,178,186.666666666667,77.3333333333333,0.1431639037343254
CLS01265,172,10,18,0.8004907067528192
CLS01212,252,12,5,0.2395386057724465
CLS01598,425,122,60,0.2032794299982942
CLS00865,66,1,0,0
CLS00867,143,29,17,0.2586010837039981
CLS00422,424,87,44,0.189136212515927
CLS01760,161,19,5,0.1198156792161647
CLS01763,207,55,44,0.3309698251705881
CLS00894,163,12,5,0.1850012564471809
CLS01085,187,11.5,29.5,0.8505157732620904
CLS00487,175,31,20,0.3663005315875422
CLS01045,326,107,25,0.1022469794594669
CLS01322,249,58,24,0.155254540847148
CLS01825,505,39,22,0.3092739035847948
CLS01427,223,44,37,0.3188430707231919
CLS01323,119,23,16,0.3172111254691706
CLS01849,335,81,55,0.2224175910884285
CLS01361,252,50.5,16.5,0.154972434955423
CLS00460,636,353.75,189,0.2381631777630802
CLS00702,267,19,22,0.491451292426994
CLS01391,255,10.75,26.25,0.7799405914909708
CLS01222,257,83,29,0.157878161229192
CLS01455,122,28,9,0.1324130356374387
CLS01257,208,36,12,0.1456968621242072
CLS00014,608,413.75,128,0.1646816675319723
CLS01253,246,73.5,42.5,0.20114428436759
CLS00665,123,14,19,0.5220941520501405
CLS00437,255,74.8333333333333,22.1666666666667,0.135597982508428
CLS00873,131,43,22,0.2337560276071737
CLS00006,79,5,4,0.5615131406547975
CLS00658,227,46,37,0.380754966867234
CLS01693,447,43.75,28,0.2762100132160544
CLS01792,486,160,55,0.1489777927468006
CLS01197,545,379.666666666667,373.333333333333,0.3877319385093893
CLS01809,161,25.5,52.5,0.811637012651058
CLS00306,1390,455.333333333333,391.666666666667,0.3341285320218674
CLS00913,479,603,88,0.07102797851040615
CLS01028,422,120,65,0.2391906229677971
CLS00964,369,100,10,0.05154532356879348
CLS00613,573,433,316,0.290064233710042
CLS01185,281,83,75,0.3616253379189558
CLS01700,330,34,13,0.2218798011983585
CLS00997,91,8,3,0.1343984023330893
CLS01192,388,56.5,24.5,0.2236504481446729
CLS01749,108,5,9,0.5632655227488621
CLS00421,300,79.5,51.5,0.2777027740315725
CLS00555,425,89,38,0.1845669565328268
CLS01827,435,18,4,0.1445596239801078
CLS00528,455,251.5,99.5,0.174367780589567
CLS01217,434,31,59,0.8540772324161119
CLS01026,322,14,23,1.010868822835514
CLS00617,279,123,31,0.1187817667449327
CLS01034,578,101,24,0.1112930141476644
CLS00267,60,3,4,0.6726140380228467
CLS01343,399,93,73,0.3359472852909543
CLS00802,388,87.5,64.5,0.3438277014185191
CLS00139,163,16,12,0.3110059805119306
CLS00240,510,94,28,0.1267972648170133
CLS00025,242,35,23,0.3973066907978391
CLS00621,309,104.5,32.5,0.1408862513354844
CLS01398,238,65.5,19.5,0.1428566781139674
CLS00866,119,11,4,0.1413049894355903
CLS01416,240,78.8333333333333,30.1666666666667,0.1644516805243525
CLS01365,269,36.75,38,0.2756673478007851
CLS00488,118,15,7,0.232803438920271
CLS00228,344,209.5,167.5,0.3300377130355182
CLS00705,79,3,4,0.5599299274682791
CLS00814,290,44,23,0.3067743539887086
CLS01574,453,372.5,106.5,0.1337659107178193
CLS00470,449,60.1666666666667,41.8333333333333,0.2783831312469818
CLS00072,189,6,12,0.6705555132782661
CLS01337,531,75,39,0.2603113909221396
CLS00352,71,54,20,0.1940339778668896
CLS00230,314,102,5,0.02620073112097554
CLS00827,286,116,14,0.06195013858489062
CLS01709,418,85,31,0.2454247406934038
CLS01446,282,33,20,0.2274913457108875
CLS01728,199,183.5,84.5,0.1838457288405807
CLS01341,394,175.5,59.5,0.1419461587486973
CLS00966,377,28,22,0.3337076259534466
CLS00067,252,13,12,0.3434958887639992
CLS01402,216,66,27,0.2042929050267484
CLS01335,242,43,45,0.4735816428118323
CLS00982,371,40,33,0.4230961104462528
CLS00735,320,28,37,0.7280589073422277
CLS01219,101,10,15,0.4975964940474917
CLS00783,400,23,18,0.2966868849903129
CLS01444,505,50.8333333333333,45.1666666666667,0.2611456327397539
CLS01486,252,55,15,0.1255037472384075
CLS01184,367,82.5,45.5,0.2076222951818159
CLS00922,205,52,20,0.1671604897895585
